DB00848	1	P02CE01
DB00849	2	N03AA01 N05CB01
DB00850	1	N05AB03
DB00851	1	L01AX04
DB00852	2	R01BA02 R01BA52
DB00853	1	L01AX03
DB00855	1	L01XD04
DB00856	1	D01AE07
DB00857	2	D01AE15 D01BA02
DB00859	1	M01CC01
DB00860	19	A01AC54 A07EA01 C05AA04 D07AA03 D07BA01 D07CA03 D07XA02 H02AB06 R01AD02 R01AD52 S01BA04 S01BB02 S01CA02 S01CB02 S02BA03 S02CA01 S03BA02 S03CA02 V03AB05
DB00861	1	N02BA11
DB00862	1	G04BE09
DB00863	2	A02BA02 A02BA07
DB00864	2	D11AH01 L04AD02
DB00866	1	C07AA01
DB00867	1	G02CA01
DB00868	1	R05DB01
DB00869	1	S01EC03
DB00870	1	M01AE07
DB00871	3	R03AC03 R03CC03 R03CC53
DB00872	1	C03XA02
DB00873	1	S01BA14
DB00874	1	R05CA03
DB00875	1	N05AF01
DB00876	2	C09CA02 C09DA02
DB00877	2	L04AA10 S01XA23
DB00878	9	A01AB03 B05CA02 D08AC02 D08AC52 D09AA12 R02AA05 S01AX09 S02AA09 S03AA04
DB00879	8	J05AF09 J05AR03 J05AR06 J05AR08 J05AR09 J05AR17 J05AR18 J05AR19
DB00880	4	C03AA04 C03AB04 C03AH01 G01AE10
DB00881	2	C09AA06 C09BA06
DB00882	1	G03GB02
DB00883	3	C01DA08 C01DA58 C05AE02
DB00884	4	M05BA07 M05BB02 M05BB04 M05BB07
DB00887	4	C03CA02 C03CB02 C03EB02 G01AE10
DB00888	1	L01AA05
DB00889	1	A04AA02
DB00890	2	G03CB01 G03CC02
DB00891	2	G01AE10 J01EB04
DB00892	2	D04AB03 S01HA02
DB00895	1	J01CR50
DB00896	2	H02AB12 S01BA13
DB00897	1	N05CD05
DB00898	3	D08AX08 V03AB16 V03AZ01
DB00899	1	N01AH06
DB00900	1	J05AF02
DB00901	1	R03AC17
DB00902	1	R06AD04
DB00903	1	C03CC01
DB00904	1	A04AA01
DB00905	1	S01EE03
DB00906	1	N03AG06
DB00907	4	N01BC01 R02AD03 S01HA01 S02DA02
DB00908	3	C01BA01 C01BA51 C01BA71
DB00909	1	N03AX15
DB00910	1	H05BX02
DB00911	5	A02BD09 J01RA11 J01RA13 J01XD02 P01AB02
DB00912	2	A10BD14 A10BX02
DB00913	1	N01AH05
DB00914	2	A10BA01 A10BD01
DB00915	1	N04BB01
DB00916	14	A01AB17 A02BD01 A02BD02 A02BD03 A02BD08 A02BD11 D06BX01 G01AF01 J01RA03 J01RA04 J01RA10 J01XD01 P01AB01 P01AB51
DB00917	1	G02AD02
DB00918	1	N02CC05
DB00919	1	J01XX04
DB00920	2	R06AX17 S01GX08
DB00921	3	N02AE01 N07BC01 N07BC51
DB00922	1	C01CX08
DB00923	1	J01DC11
DB00924	1	M03BX08
DB00925	1	C04AX02
DB00926	1	D05BB01
DB00927	2	A02BA03 A02BA53
DB00928	1	L01BC07
DB00929	3	A02BB01 G02AD06 M01AE56
DB00930	1	C10AC04
DB00931	2	J01AA05 J01AA20
DB00932	1	J05AE09
DB00933	1	N05AC03
DB00934	1	N06AA21
DB00935	3	R01AA05 R01AB07 S01GA04
DB00936	4	D01AE12 N02BA04 N02BA12 S01BC08
DB00937	1	A08AA03
DB00938	3	R03AC12 R03AK06 R03AK12
DB00939	2	M01AG04 M02AA18
DB00940	1	A03AB07
DB00941	1	M03AC05
DB00943	1	J05AF03
DB00944	1	S01EB04
DB00945	13	A01AD05 B01AC06 B01AC56 C10BX01 C10BX02 C10BX04 C10BX05 C10BX06 C10BX08 M01BA03 N02BA01 N02BA51 N02BA71
DB00946	1	B01AA04
DB00947	1	L02BA03
DB00948	2	J01CA10 J01CR50
DB00949	1	N03AX10
DB00950	1	R06AX26
DB00951	8	J04AC01 J04AC51 J04AM01 J04AM02 J04AM03 J04AM04 J04AM05 J04AM06
DB00952	1	N02CC02
DB00953	1	N02CC04
DB00954	1	J01FA13
DB00955	2	J01GB07 S01AA23
DB00956	1	R05DA03
DB00957	2	G03AA11 G03FA13
DB00958	1	L01XA02
DB00959	7	D07AA01 D07AC14 D07CA02 D10AA02 H02AB04 H02BX01 S01CA08
DB00960	2	C07AA03 C07CA03
DB00961	2	N01BB03 N01BB53
DB00962	1	N05CF03
DB00963	1	S01BC11
DB00964	1	S01EA03
DB00966	3	C09CA07 C09DA07 C09DB04
DB00967	1	R06AX27
DB00969	1	A03AE01
DB00970	1	L01DA01
DB00971	1	D01AE13
DB00972	3	R01AC03 R06AX19 S01GX07
DB00973	4	C10AX09 C10BA02 C10BA05 C10BA06
DB00975	1	B01AC07
DB00976	1	J01FA15
DB00977	24	G03AA01 G03AA02 G03AA03 G03AA04 G03AA05 G03AA06 G03AA07 G03AA08 G03AA09 G03AA10 G03AA11 G03AA12 G03AA13 G03AA15 G03AA16 G03AB01 G03AB02 G03AB03 G03AB04 G03AB05 G03AB06 G03AB07 G03CA01 L02AA03
DB00978	2	J01MA07 S01AE04
DB00979	2	S01FA04 S01FA54
DB00980	1	N05CH02
DB00981	2	S01EB05 V03AB19
DB00982	3	D10AD04 D10AD54 D10BA01
DB00983	6	R03AC13 R03AK07 R03AK08 R03AK09 R03AK11 R03AL05
DB00985	1	R03DA20
DB00986	4	A03AB02 A03CA05 R03AL04 R03BB06
DB00987	1	L01BC01
DB00988	1	C01CA04
DB00989	1	N06DA03
DB00990	1	L02BG06
DB00991	1	M01AE12
DB00992	1	L01XD03
DB00993	1	L04AX01
DB00994	10	A01AB08 A07AA01 A07AA51 B05CA09 D06AX04 J01GB05 R02AB01 S01AA03 S02AA07 S03AA01
DB00995	1	M01CB03
DB00996	1	N03AX12
DB00997	1	L01DB01
DB00998	1	N02CC07
DB00999	9	C03AA03 C03AB03 C03AX01 C03EA01 C09DX01 C09DX03 C09XA52 C09XA54 G01AE10
DB01000	1	J01CR50
DB01001	4	R03AC02 R03AK04 R03AL02 R03CC02
DB01002	1	N01BB10
DB01003	9	A07EB01 D11AH03 R01AC01 R01AC51 R03AK04 R03AK05 R03BC01 S01GX01 S01GX51
DB01004	2	J05AB06 S01AD09
DB01005	1	L01XX05
DB01006	1	L02BG04
DB01007	2	D01AC07 G01AF08
DB01008	1	L01AB01
DB01009	3	M01AE03 M01AE53 M02AA10
DB01011	1	V04CD01
DB01012	1	H05BX01
DB01014	1	A07EC04
DB01015	3	G01AE10 J01EC01 J01EE01
DB01016	1	A10BB01
DB01017	3	A01AB23 J01AA08 J01AA20
DB01018	1	C02AC02
DB01019	1	N07AB02
DB01020	1	C01DA14
DB01021	4	C03AA06 C03AB06 C03EA02 G01AE10
DB01022	1	B02BA01
DB01023	2	C08CA02 C09BB05
DB01024	1	L04AA06
DB01025	2	A01AD07 R03DX01
DB01026	4	D01AC08 G01AF11 G01AF20 J02AB02
DB01028	1	N02BG09
DB01029	3	C09CA04 C09DA04 C09DB05
DB01030	1	L01XX17
DB01032	2	G01AE10 M04AB01
DB01033	1	L01BB02
DB01035	1	C01BA02
DB01036	1	G04BD07
DB01037	1	N04BD01
DB01039	3	C10AB05 C10BA03 C10BA04
DB01041	1	L04AX02
DB01042	1	L01AA03
DB01043	3	N06DA52 N06DA53 N06DX01
DB01044	2	J01MA16 S01AE06
DB01045	4	J04AB02 J04AM02 J04AM05 J04AM06
DB01046	1	A06AX03
DB01047	3	C05AA11 D07AC08 D07CC05
DB01048	4	J05AF06 J05AR02 J05AR04 J05AR13
DB01049	2	C04AE01 C04AE51
DB01050	6	C01EB16 G02CC01 M01AE01 M01AE51 M02AA13 R02AX02
DB01053	3	J01CE01 J01CR50 S01AA14
DB01054	2	C08CA08 C09BB06
DB01056	1	C01BB03
DB01057	1	S01EB03
DB01058	1	P02BA01
DB01059	3	J01MA06 J01RA13 S01AE02
DB01060	11	A02BD01 A02BD03 A02BD04 A02BD05 A02BD06 A02BD07 A02BD10 A02BD11 J01CA04 J01CR02 J01CR50
DB01061	2	J01CA09 J01CR50
DB01062	1	G04BD04
DB01063	1	N05AB07
DB01064	5	C01CA02 R03AB02 R03AK02 R03CB01 R03CB51
DB01065	1	N05CH01
DB01066	1	J01DD16
DB01067	1	A10BB07
DB01068	1	N03AE01
DB01069	4	D04AA10 R06AD02 R06AD52 V03AB05
DB01070	1	A11CC02
DB01071	1	R06AD07
DB01072	2	J05AE08 J05AR15
DB01073	1	L01BB05
DB01074	1	C08EX02
DB01075	4	D04AA32 D04AA33 R06AA02 R06AA52
DB01076	6	C10AA05 C10BA05 C10BX03 C10BX06 C10BX08 C10BX11
DB01077	2	M05BA01 M05BB01
DB01078	1	C01AA07
DB01079	1	A06AX06
DB01080	1	N03AG04
DB01081	1	A07DA01
DB01082	4	A07AA04 A07AA54 J01GA01 J04AM01
DB01083	1	A08AB01
DB01084	1	S01GX06
DB01085	3	N07AX01 S01EB01 S01EB51
DB01086	4	C05AD03 D04AB04 N01BA05 R02AD01
DB01087	1	P01BA03
DB01088	1	B01AC11
DB01089	2	C02AA05 C02LA03
DB01091	1	D01AE23
DB01092	1	C01AC01
DB01093	2	G04BX13 M02AX03
DB01095	1	C10AA04
DB01096	1	P02BA02
DB01097	1	L04AA13
DB01098	7	C10AA07 C10BA06 C10BX05 C10BX07 C10BX09 C10BX10 G01AE10
DB01099	2	D01AE21 J02AX01
DB01100	1	N05AG02
DB01101	1	L01BC06
DB01102	1	C01CA22
DB01103	1	P01AX05
DB01104	1	N06AB06
DB01105	1	A08AA10
DB01106	2	R01AC02 S01GX02
DB01107	1	N05CE02
DB01108	1	H02CA01
DB01109	5	B01AB01 B01AB51 C05BA03 C05BA53 S01XA14
DB01110	7	A01AB09 A07AC01 D01AC02 D01AC52 G01AF04 J02AB01 S02AA13
DB01112	3	J01DC02 J01RA03 S01AA27
DB01113	3	A03AD01 G04BE02 G04BE52
DB01114	2	R06AB04 R06AB54
DB01115	3	C08CA05 C08CA55 C08GA01
DB01116	1	C02BA01
DB01117	1	P01AX06
DB01118	1	C01BD01
DB01119	3	C02DA01 G01AE10 V03AH01
DB01120	1	A10BB09
DB01121	1	N03AX07
DB01122	1	N07AA30
DB01124	2	A10BB03 V04CA01
DB01126	2	G04CA52 G04CB02
DB01127	3	D01AC03 G01AF05 G01AF20
DB01128	1	L02BB03
DB01129	4	A02BC04 A02BC54 M01AA05 M02AA03
DB01130	1	D07AC18
DB01131	2	P01BB01 P01BB51
DB01132	5	A10BD05 A10BD06 A10BD09 A10BD12 A10BG03
DB01133	1	M05BA05
DB01135	1	M03AC07
DB01136	1	C07AG02
DB01137	4	A02BD10 J01MA12 J01RA05 S01AE05
DB01138	1	M04AB02
DB01139	1	J01DB08
DB01140	1	J01DB05
DB01141	1	J02AX05
DB01142	1	N06AA12
DB01143	1	V03AF05
DB01144	2	G01AE10 S01EC02
DB01145	1	J04BA03
DB01146	2	R06AA07 R06AA57
DB01147	2	J01CF02 J01CR50
DB01148	1	G04BD02
DB01149	1	N06AX06
DB01150	1	J01DC10
DB01151	1	N06AA01
DB01152	1	G01AA04
DB01153	3	D01AC14 G01AF19 G01AF20
DB01154	1	N05CB01
DB01155	1	J01MA15
DB01156	2	A08AA62 N06AX12
DB01157	1	P01AX07
DB01159	1	N01AB01
DB01161	1	N01BA04
DB01162	1	G04CA03
DB01163	1	J01CA11
DB01164	4	A11GB01 A12AA07 B05XA07 G04BA03
DB01165	4	J01MA01 J01RA09 S01AE01 S02AA16
DB01166	1	B01AC23
DB01167	1	J02AC02
DB01168	1	L01XB01
DB01169	1	L01XX27
DB01170	3	C02CC02 C02LF01 S01EX01
DB01171	1	N06AG02
DB01172	3	A07AA08 J01GB04 S01AA24
DB01173	3	M03BC01 M03BC51 N04AB02
DB01174	2	N03AA02 N05CB01
DB01175	1	N06AB10
DB01176	2	R06AE03 R06AE53
DB01177	1	L01DB06
DB01178	3	M03BB02 M03BB52 M03BB72
DB01179	1	D06BB04
DB01180	3	C02AA01 C02LA02 C02LA52
DB01181	1	L01AA06
DB01182	1	C01BC03
DB01183	1	V03AB15
DB01184	1	A03FA03
DB01185	1	G03BA01
DB01186	1	N04BC02
DB01187	1	V08AD04
DB01188	2	D01AE14 G01AX12
DB01189	1	N01AB07
DB01190	4	D10AF01 D10AF51 G01AA10 J01FF01
DB01191	1	A08AA04
DB01193	2	C07AB04 C07BB04
DB01194	2	S01EC04 S01EC54
DB01195	1	C01BC04
DB01196	1	L01XX11
DB01197	2	C09AA01 C09BA01
DB01198	1	N05CF01
DB01199	1	M03AA02
DB01200	2	G02CB01 N04BC01
DB01201	1	J04AB05
DB01202	1	N03AX14
DB01203	2	C07AA12 C07BA12
DB01204	1	L01DB07
DB01205	1	V03AB25
DB01206	1	L01AD02
DB01208	1	J01MA09
DB01209	1	N02AX03
DB01210	1	S01ED03
DB01211	7	A02BD04 A02BD05 A02BD06 A02BD07 A02BD09 A02BD11 J01FA09
DB01212	2	J01DD04 J01DD54
DB01213	1	V03AB34
DB01214	3	C07BA68 S01ED04 S01ED54
DB01215	1	N05CD04
DB01216	3	D11AX10 G04CA51 G04CB01
DB01217	1	L02BG03
DB01218	1	P01BX01
DB01219	1	M03CA01
DB01220	2	A07AA11 D06AX11
DB01221	1	N01AX03
DB01222	6	A07EA06 D07AC09 R01AD05 R03AK07 R03AK12 R03BA02
DB01223	4	R03DA05 R03DA20 R03DA55 R03DB05
DB01224	1	N05AH04
DB01225	1	B01AB05
DB01226	1	M03AC10
DB01227	1	N07BC03
DB01228	1	C01BC08
DB01229	1	L01CD01
DB01230	1	N06BA05
DB01232	1	J05AE01
DB01233	1	A03FA01
DB01234	16	A01AC02 C05AA09 D07AB19 D07CB04 D07XB05 D10AA03 H02AB02 R01AD03 R01AD53 S01BA01 S01CA01 S01CB01 S02BA06 S02CA06 S03BA01 S03CA01
DB01235	3	N04BA01 N04BA02 N04BA03
DB01236	1	N01AB08
DB01237	1	R06AA01
DB01238	1	N05AX12
DB01239	1	N05AF03
DB01240	1	B01AC09
DB01241	1	C10AB04
DB01242	1	N06AA04
DB01244	1	C08EA02
DB01246	1	R06AD01
DB01247	1	N06AF01
DB01248	1	L01CD02
DB01249	1	V08AB09
DB01250	1	A07EC03
DB01251	1	A10BB08
DB01252	1	A10BX08
DB01253	1	G02AB03
DB01254	1	L01XE06
DB01255	1	N06BA12
DB01256	1	D06AX13
DB01257	1	L04AA25
DB01259	1	L01XE07
DB01260	3	D07AB08 D07BB02 S01BA11
DB01261	4	A10BD07 A10BD12 A10BH01 A10BH51
DB01262	1	L01BC08
DB01263	1	J02AC04
DB01264	3	G01AE10 J05AE10 J05AR14
DB01265	1	J05AF11
DB01266	1	D06BB12
DB01267	1	N05AX13
DB01268	1	L01XE04
DB01269	1	L01XC08
DB01270	1	S01LA04
DB01271	1	A16AB09
DB01272	1	A16AB07
DB01273	1	N07BA03
DB01275	2	C02DB02 C02LG02
DB01276	1	A10BX04
DB01277	2	H01AC03 H01AC05
DB01278	1	A10BX05
DB01279	1	A16AB08
DB01280	1	L01BB07
DB01281	1	L04AA24
DB01282	1	H01BB03
DB01283	1	M01AH06
DB01284	1	H01AA02
DB01285	1	H01AA01
DB01288	4	G02CA03 R03AC04 R03AL01 R03CC04
DB01289	1	A10BB11
DB01291	2	R03AC08 R03CC07
DB01295	2	C07AB06 C07BB06
DB01296	1	M01AX05
DB01297	1	C07AB01
DB01298	1	G01AE10
DB01299	1	G01AE10
DB01301	2	J01AA09 J01AA20
DB01303	3	R03DA02 R03DA20 R03DB02
DB01306	3	A10AB05 A10AD05 A10AD06
DB01307	1	A10AE05
DB01309	1	A10AB06
DB01319	1	J05AE07
DB01320	1	N03AB05
DB01321	1	J01FA07
DB01323	1	N06AX25
DB01324	3	C03AA05 C03AB05 G01AE10
DB01325	2	C03BA02 C03BB02
DB01326	1	J01DC03
DB01327	1	J01DB04
DB01328	1	J01DC06
DB01329	2	J01DD12 J01DD62
DB01330	1	J01DC05
DB01331	1	J01DC01
DB01332	1	J01DD07
DB01333	1	J01DB09
DB01336	1	M03AA04
DB01337	1	M03AC01
DB01338	1	M03AC06
DB01339	1	M03AC03
DB01340	2	C09AA08 C09BA08
DB01344	1	V03AE01
DB01345	17	B05XA17 C03AB01 C03AB02 C03AB03 C03AB04 C03AB05 C03AB06 C03AB07 C03AB08 C03AB09 C03BB02 C03BB03 C03BB04 C03BB05 C03BB07 C03CB01 C03CB02
DB01348	1	C09AA11
DB01349	1	C09CA05
DB01351	2	N05CA02 N05CB01
DB01352	1	N05CA05
DB01353	1	N05CA03
DB01354	1	N05CA11
DB01355	3	N01AF02 N05CA16 N05CB01
DB01356	2	D11AX04 N05AN01
DB01359	2	C07AA23 C07CA23
DB01362	1	V08AB02
DB01364	6	A08AA56 C01CA26 R01AA03 R01AB05 R03CA02 S01FB02
DB01365	1	C01CA11
DB01366	2	R03AC16 R03CC08
DB01367	1	N04BD02
DB01370	1	A02AB03
DB01373	7	A11AA02 A11GB01 M05BB01 M05BB02 M05BB04 M05BB05 M05BB08
DB01377	3	A02AA02 A06AD02 A12CC10
DB01378	2	A12CC06 A12CC07
DB01380	2	H02AB10 S01BA03
DB01381	2	N06DA53 N06DX02
DB01382	1	A10BC01
DB01384	1	H02AB05
DB01388	1	C08CX01
DB01390	2	B05CB04 B05XA02
DB01392	1	G04BE04
DB01393	1	C10AB02
DB01394	1	M04AC01
DB01395	3	G03AA12 G03AC10 G03FA17
DB01396	1	C01AA04
DB01399	1	N02BA06
DB01400	3	N07AA01 N07AA51 S01EB06
DB01403	1	N05AA02
DB01405	1	J01MA05
DB01406	1	G03XA01
DB01407	2	R03AC14 R03CC13
DB01408	1	R03CC12
DB01409	3	R03AL06 R03BB04 R03BB54
DB01410	2	R01AD13 R03BA08
DB01411	1	R03DC02
DB01412	4	C03BD01 R03DA07 R03DA20 R03DA57
DB01413	2	J01DE01 J01RA06
DB01414	1	J01DB10
DB01415	1	J01DD14
DB01416	1	J01DD13
DB01418	1	B01AA07
DB01421	1	A07AA06
DB01422	1	J01XX07
DB01423	1	R05CB11
DB01424	3	N02BB03 N02BB53 N02BB73
DB01425	1	A03FA05
DB01426	1	C01BA05
DB01427	1	C01CE01
DB01429	1	C01BB04
DB01430	1	R07AB07
DB01431	1	G03DC01
DB01432	1	C10AC01
DB01435	4	N02BB01 N02BB51 N02BB71 S02DA03
DB01436	2	A11CC03 M05BB06
DB01437	1	N05CE01
DB01438	1	G04BX06
DB01452	1	N07BC06
DB01459	1	N02AC05
DB01463	1	N06BA06
DB01466	2	R05DA01 S01XA06
DB01482	2	N06BA10 R03DA20
DB01483	1	N05CA04
DB01486	1	A08AA07
DB01489	1	N05BA15
DB01493	1	A14AB02
DB01495	1	N05CC04
DB01501	1	A07DA04
DB01529	1	N02AC01
DB01538	1	R05DA12
DB01544	1	N05CD03
DB01545	1	N05BA18
DB01551	2	N02AA08 N02AA58
DB01553	1	N05BA22
DB01558	1	N05BA08
DB01559	1	N05BA21
DB01563	1	N05CC01
DB01567	1	N05BA17
DB01574	2	A07BC04 A07BC54
DB01575	1	A07BC02
DB01576	1	N06BA02
DB01577	1	N06BA03
DB01578	1	V08AB01
DB01580	3	C07AA02 C07BA02 C07CA02
DB01581	4	D06BA06 G01AE10 J01ED07 J01EE07
DB01582	3	G01AE10 J01EB03 J01EE05
DB01586	1	A05AA02
DB01587	1	N05BA10
DB01588	1	N05BA11
DB01589	1	N05CD10
DB01590	2	L01XE10 L04AA18
DB01591	2	G04BD08 G04CA53
DB01592	11	A11AA01 B03AA01 B03AA02 B03AA03 B03AA06 B03AA10 B03AD02 B03AE01 B03AE02 B03AE03 B03AE04
DB01593	2	A16AX05 B05XA12
DB01594	1	N05CD13
DB01595	1	N05CD02
DB01598	1	J01DH51
DB01599	1	C10AX02
DB01600	1	M01AE11
DB01601	1	J05AR10
DB01602	2	J01CA06 J01CR50
DB01603	2	J01CF03 J01CR50
DB01604	2	J01CA02 J01CR50
DB01605	2	J01CA08 J01CR50
DB01606	2	J01CG02 J01CR50
DB01607	3	J01CA13 J01CR03 J01CR50
DB01608	1	N05AC01
DB01609	1	V03AC03
DB01610	1	J05AB14
DB01611	1	P01BA02
DB01612	1	V03AB22
DB01613	2	C01DA13 C01DA63
DB01614	1	N05AA04
DB01616	2	A03AX08 A03AX58
DB01618	1	N05AE02
DB01619	1	R06AX04
DB01620	2	D04AA16 R06AB05
DB01621	1	N05AC04
DB01622	1	N05AB08
DB01623	1	N05AF04
DB01624	1	N05AF05
DB01625	2	A03AB09 A03CA01
DB01626	2	C02KC01 C02LL01
DB01627	1	J01FF02
DB01628	1	M01AH05
DB01638	4	A06AD18 A06AG07 B05CX02 V04CC01
DB01656	1	R03DX07
DB01677	1	D05AX01
DB01698	2	C05CA01 C05CA51
DB01708	2	A14AA07 G03EA03
DB01718	4	D08AJ02 D08AJ04 D11AC01 R02AA17
DB01744	1	C01EB02
DB01783	2	A11HA31 D03AX04
DB02266	1	M01AG03
DB02300	2	D05AX02 D05AX52
DB02325	1	D08AX05
DB02329	3	A02BX01 A02BX51 A02BX71
DB02362	1	D02BA01
DB02383	1	A10XA01
DB02546	1	L01XX38
DB02638	1	H01BA04
DB02640	1	P01AX10
DB02659	1	A05AA03
DB02701	1	A11HA01
DB02703	4	D06AX01 D09AA02 J01XC01 S01AA13
DB02901	2	A14AA01 G03BB02
DB02925	1	C03CA03
DB02959	1	N06AX01
DB03128	1	S01EB09
DB03166	2	G01AD02 S02AA10
DB03255	4	C05BB05 D08AE03 N01BX03 R02AA19
DB03585	3	M01AA03 M02AA04 S01BC02
DB03614	1	B03BA05
DB03615	1	J01GB10
DB03754	2	B05BB03 B05XX02
DB03783	3	N02BE03 N02BE53 N02BE73
DB03793	2	A16AX11 V04CG30
DB03852	1	R05CA13
DB04106	1	L01AD05
DB04165	1	N03AG02
DB04173	1	V06DC02
DB04209	3	D08AH01 G01AC05 R02AA02
DB04272	1	A09AB04
DB04335	3	D06BB05 G01AX02 S01XA10
DB04339	1	R05CB03
DB04398	1	G01AD01
DB04552	2	M01AX02 M02AA17
DB04570	1	J01DD06
DB04571	2	D05AD01 D05BA01
DB04572	1	L01AC01
DB04573	2	G03CA04 G03CC06
DB04576	1	J01MA08
DB04599	1	N06BX11
DB04630	1	H02AA01
DB04660	1	N07AX02
DB04711	1	V08AC04
DB04743	2	M01AX17 M02AA26
DB04786	1	P01CX02
DB04794	2	D01AC10 D01AC60
DB04812	1	M01AE06
DB04813	2	D10AB01 P02BX01
DB04815	6	D08AH30 D09AA10 G01AC02 P01AA02 P01AA52 S02AA05
DB04816	3	A06AB03 A06AB53 A06AG03
DB04817	3	N02BB02 N02BB52 N02BB72
DB04819	1	R06AC05
DB04820	1	N06AF02
DB04821	1	N06AX04
DB04822	1	R05DB09
DB04823	1	A06AB01
DB04824	1	A06AB04
DB04825	2	C01DX02 C01DX52
DB04826	3	D04AA03 R06AX03 R06AX53
DB04828	1	M01AB04
DB04830	1	A10BA03
DB04831	1	C03CC02
DB04832	1	N06AB02
DB04833	2	N05CM01 N05CX02
DB04835	1	J05AX09
DB04836	1	N06AA19
DB04837	1	R05DB10
DB04838	1	C04AX01
DB04839	2	G03HA01 G03HB01
DB04840	1	C02CC04
DB04841	1	N07CA03
DB04842	1	N05AG01
DB04843	1	A03AB12
DB04844	1	N07XX06
DB04845	1	L01DC04
DB04846	1	C07AB08
DB04849	1	L01XE32
DB04854	1	M04AA03
DB04855	1	C01BD07
DB04861	3	C07AB12 C07BB12 C07FB12
DB04865	1	L01XX40
DB04868	1	L01XE08
DB04871	1	A08AA11
DB04876	2	A10BD08 A10BH02
DB04878	1	A10BF03
DB04880	1	C01CE03
DB04884	1	G04BX14
DB04885	1	A03AE03
DB04894	1	H01CB04
DB04895	1	S01LA03
DB04896	1	N06AX17
DB04898	1	B01AE05
DB04899	1	C01DX19
DB04907	1	L01XX37
DB04908	1	G02CX02
DB04911	1	J01XA05
DB04918	1	J01DI01
DB04920	1	C08CA16
DB04924	1	A03FA07
DB04930	2	P03AC04 P03AC54
DB04931	1	D02BB02
DB04932	1	B01AX01
DB04938	1	G03XC05
DB04944	1	C01EB13
DB04946	1	N05AX14
DB04948	1	N07BC04
DB04951	1	L04AX05
DB04953	1	N03AX21
DB04956	1	L04AB03
DB04996	1	L01XA04
DB05013	1	D06BX02
DB05015	1	L01XX49
DB05016	1	M09AX03
DB05039	2	R03AC18 R03AL04
DB05057	1	R05CB15
DB05099	1	B01AD09
DB05105	1	J05AX06
DB05109	1	L01CX01
DB05168	1	L01CA06
DB05229	1	B01AC19
DB05245	3	D06BA01 D06BA51 G01AE10
DB05246	1	N03AD03
DB05254	2	B01AD05 B06AA02
DB05259	1	L03AX13
DB05266	1	R03DC04
DB05271	1	N04BC09
DB05273	1	V10BX02
DB05294	1	L01XE12
DB05311	1	B06AC03
DB05332	1	B02BX04
DB05351	1	A02BC06
DB05381	2	L03AX14 V04CG03
DB05382	1	D08AG03
DB05394	1	V04CD04
DB05396	1	L03AB12
DB05459	1	L04AC09
DB05521	1	J05AE11
DB05528	1	C10AX11
DB05541	1	N03AX23
DB05578	1	L01XC21
DB05630	1	P01CB02
DB05676	1	L04AA32
DB05679	1	L04AC05
DB05773	1	L01XC14
DB05791	1	V08CX01
DB05794	1	C01DX21
DB05812	1	L02BX03
DB05829	1	H05AA03
DB05990	1	A05AA04
DB06016	1	N05AX15
DB06144	1	N05AE03
DB06145	2	J01FA02 J01RA04
DB06147	3	D06BA02 G01AE10 J01EB07
DB06148	1	N06AX03
DB06149	1	J01XA02
DB06150	2	G01AE10 J01ED01
DB06151	3	R05CB01 S01XA08 V03AB23
DB06152	2	C04AA02 G02CA02
DB06153	1	N02CX01
DB06154	2	C01DA05 C01DA55
DB06155	1	A08AX01
DB06168	1	L04AC08
DB06176	1	L01XX39
DB06186	1	L01XC11
DB06193	1	L01DB11
DB06196	1	B06AC02
DB06201	1	N03AF03
DB06202	1	G03XC03
DB06203	3	A10BD09 A10BD13 A10BH04
DB06204	1	N02AX06
DB06206	1	V03AB35
DB06207	1	G04CA04
DB06209	1	B01AC22
DB06210	1	B02BX05
DB06211	1	J01DH04
DB06212	1	C03XA01
DB06213	1	C01EB21
DB06216	1	N05AH05
DB06217	1	C01BG11
DB06218	1	N03AX18
DB06219	1	J01XA04
DB06228	1	B01AF01
DB06237	1	G04BE10
DB06243	2	D11AX16 P01CX03
DB06262	1	C01CA27
DB06263	1	L01DB10
DB06267	1	G04BE11
DB06268	1	C02KX03
DB06271	1	B01AB11
DB06273	1	L04AC07
DB06274	1	A06AH02
DB06282	1	R06AE09
DB06283	1	N02BG08
DB06285	1	H05AA02
DB06287	1	L01XE09
DB06288	1	N05AL05
DB06290	2	G01AE10 J05AE14
DB06292	3	A10BD15 A10BD21 A10BX09
DB06335	3	A10BD10 A10BD21 A10BH03
DB06366	1	L01XC13
DB06372	1	L04AC04
DB06401	2	G03CC07 G03XC02
DB06402	1	J01XA03
DB06403	1	C02KX02
DB06404	1	B06AC01
DB06410	1	H05BX03
DB06412	1	A14AA05
DB06413	1	N06BA13
DB06414	1	J05AG04
DB06439	1	R05CA01
DB06441	1	B01AC25
DB06470	2	N05CM02 N05CX04
DB06480	1	A06AX05
DB06589	1	L01XE11
DB06590	1	J01DI02
DB06594	1	N06AX22
DB06602	1	R03DX08
DB06603	1	L01XX42
DB06605	1	B01AF02
DB06612	1	L04AC06
DB06616	1	L01XE14
DB06623	1	N02BG07
DB06626	1	L01XE17
DB06637	1	N07XX07
DB06643	1	M05BX04
DB06650	1	L01XC10
DB06655	2	A10AE56 A10BX07
DB06663	1	H01CB05
DB06674	1	L04AB06
DB06681	1	L04AA28
DB06684	1	N06AX24
DB06685	1	N07XX10
DB06688	1	L03AX17
DB06689	1	C05BB01
