DB00373	approved
DB04204	experimental
DB02936	experimental
DB11604	approved
DB06681	approved
DB02799	experimental
DB10482	approved
DB01146	approved
DB12078	investigational
DB08589	experimental
DB13119	investigational
DB10694	approved
DB08954	approved, withdrawn
DB08330	experimental
DB03602	experimental
DB11143	approved
DB08752	experimental
DB08180	experimental
DB02922	experimental
DB08802	approved
DB08676	experimental
DB08809	experimental
DB04708	experimental
DB05249	investigational
DB00942	approved
DB00085	approved
DB06263	approved, investigational
DB04908	approved
DB11704	investigational
DB07767	experimental
DB11972	investigational
DB01122	approved
DB11882	investigational
DB10298	approved
DB08410	experimental
DB04735	experimental
DB11735	investigational
DB11707	investigational
DB07381	experimental
DB01545	approved, illicit
DB00207	approved
DB01273	approved, investigational
DB06777	approved
DB06857	experimental
DB13133	investigational
DB02790	experimental
DB11870	investigational
DB03560	experimental
DB02245	experimental
DB00800	approved
DB00406	approved
DB07696	experimental
DB01233	approved, investigational
DB07673	experimental
DB02348	experimental
DB00661	approved
DB03991	experimental
DB08742	experimental
DB02240	experimental
DB13112	investigational
DB06831	experimental
DB06892	experimental
DB00534	approved, withdrawn
DB04631	experimental
DB11898	investigational
DB00649	approved, investigational
DB01437	approved, illicit
DB07689	experimental
DB12317	investigational
DB13107	investigational
DB12294	investigational
DB09014	approved, investigational
DB08997	withdrawn
DB00976	approved
DB11913	investigational
DB11569	approved, investigational
DB08023	experimental
DB11981	investigational
DB10495	approved
DB07868	experimental
DB02532	experimental
DB07092	experimental
DB11988	approved, investigational
DB07680	experimental
DB00846	approved
DB10872	approved
DB03936	experimental
DB12940	investigational
DB08196	experimental
DB11815	investigational
DB07672	experimental
DB02257	experimental
DB00156	approved, nutraceutical
DB07664	experimental
DB07034	experimental
DB03703	experimental
DB00471	approved
DB03098	experimental
DB10990	approved
DB10645	approved
DB03987	experimental
DB08792	approved
DB01466	approved, illicit
DB08444	experimental
DB12130	investigational
DB02281	experimental
DB01220	approved, investigational
DB01295	approved
DB01567	approved, illicit
DB03293	experimental
DB11789	investigational
DB07762	experimental
DB10315	approved
DB03792	experimental
DB00099	approved
DB10954	approved
DB08118	experimental
DB08432	experimental
DB13887	experimental
DB04784	experimental
DB08647	experimental
DB03952	experimental
DB04832	withdrawn
DB11175	approved
DB01165	approved
DB12310	investigational
DB03548	experimental
DB12170	investigational
DB13153	experimental
DB00088	approved
DB04116	experimental
DB04772	experimental
DB01407	approved, vet_approved
DB07098	experimental
DB06710	approved
DB05127	investigational
DB03158	experimental
DB01996	experimental
DB04794	approved
DB00098	approved
DB02493	experimental
DB06933	experimental
DB04843	approved
DB13193	experimental
DB10395	approved
DB12684	investigational
DB08085	experimental
DB12833	investigational
DB00042	approved
DB08347	experimental
DB12591	investigational
DB04277	experimental
DB00690	approved, illicit
DB00002	approved
DB03788	experimental
DB11979	investigational
DB10732	approved
DB00446	approved, vet_approved
DB08774	experimental
DB03824	experimental
DB12094	investigational
DB10739	approved
DB09200	experimental
DB08635	experimental
DB04493	experimental
DB05885	investigational
DB00072	approved, investigational
DB00401	approved
DB05207	investigational
DB02661	experimental
DB02170	experimental
DB04173	experimental
DB02442	experimental
DB09229	approved
DB04669	experimental
DB01484	experimental, illicit
DB05799	investigational
DB10734	approved
DB01348	approved
DB00416	withdrawn
DB07264	experimental
DB01569	experimental, illicit
DB02395	experimental
DB00636	approved
DB11997	investigational
DB05491	investigational
DB06996	experimental
DB06717	approved
DB01857	experimental
DB07988	experimental
DB01020	approved
DB06966	experimental
DB06204	approved
DB06946	experimental
DB06148	approved
DB08982	approved
DB07907	experimental
DB12962	investigational
DB06058	investigational
DB05161	investigational
DB07645	experimental
DB03490	experimental
DB00116	approved, nutraceutical
DB03528	experimental
DB05808	investigational
DB12427	investigational
DB10375	approved
DB06838	experimental
DB11276	approved
DB06792	approved
DB00118	approved, nutraceutical
DB01028	approved, vet_approved
DB03556	experimental
DB01161	approved
DB01940	experimental
DB04733	experimental
DB07206	experimental
DB11647	investigational
DB00656	approved, investigational
DB07188	experimental
DB04537	experimental
DB01141	approved, investigational
DB12326	investigational
DB01250	approved
DB02211	experimental
DB08281	experimental
DB08168	experimental
DB11242	approved, vet_approved
DB06720	approved, investigational
DB05138	investigational
DB03414	experimental
DB01837	experimental
DB00213	approved
DB08962	withdrawn
DB06063	investigational
DB01513	experimental, illicit
DB10541	approved
DB05421	investigational
DB04729	experimental
DB04240	experimental
DB07787	experimental
DB13100	investigational
DB01209	approved
DB06283	approved
DB07903	experimental
DB05102	investigational
DB13071	investigational
DB03249	experimental
DB05860	investigational
DB00936	approved, vet_approved
DB07301	experimental
DB03339	experimental
DB04812	withdrawn
DB12297	investigational
DB01923	experimental
DB09100	approved
DB02333	experimental
DB01772	experimental
DB11874	investigational
DB01202	approved, investigational
DB08071	experimental
DB03077	experimental
DB03777	experimental
DB05050	investigational
DB13147	approved
DB12866	investigational
DB04328	experimental
DB03837	experimental
DB12622	investigational
DB12627	investigational
DB04683	experimental
DB08043	experimental
DB07981	experimental
DB03409	experimental
DB10403	approved
DB02680	experimental
DB09125	approved, vet_approved
DB03962	experimental
DB11741	investigational
DB00523	approved, investigational
DB08874	approved
DB04379	experimental
DB02233	experimental
DB01914	approved
DB12303	investigational
DB03452	experimental
DB05129	investigational
DB03205	experimental
DB06129	investigational
DB12113	investigational
DB03021	experimental
DB02072	experimental
DB00507	approved, investigational, vet_approved
DB02352	experimental
DB08019	experimental
DB07234	experimental
DB00728	approved
DB08965	approved, withdrawn
DB01191	approved, illicit, withdrawn
DB08030	experimental
DB10511	approved
DB08170	experimental
DB05773	approved
DB03116	experimental
DB11875	investigational
DB03504	experimental
DB01219	approved
DB04284	experimental
DB03432	experimental
DB08805	experimental
DB00798	approved, vet_approved
DB03682	experimental
DB03290	experimental
DB12356	investigational
DB08910	approved
DB05913	investigational
DB04574	approved
DB05876	investigational
DB08917	approved
DB10817	approved
DB00562	approved
DB08372	experimental
DB07480	experimental
DB12455	investigational
DB10703	approved
DB08458	experimental
DB04893	investigational
DB01134	experimental, vet_approved
DB08946	approved, withdrawn
DB07697	experimental
DB07054	experimental
DB06917	experimental
DB04880	approved, investigational
DB12501	investigational
DB08403	experimental
DB10386	approved
DB05738	investigational
DB05328	investigational
DB04417	experimental
DB04080	experimental
DB12506	investigational
DB09183	approved
DB00189	approved, illicit, withdrawn
DB04350	experimental
DB03577	experimental
DB08191	experimental
DB04831	withdrawn
DB12046	investigational
DB05098	investigational
DB12406	investigational
DB00892	approved
DB04028	experimental
DB12447	investigational
DB05227	investigational
DB08361	experimental
DB08136	experimental
DB05718	investigational
DB07723	experimental
DB04957	investigational
DB03596	experimental
DB07928	experimental
DB08037	experimental
DB06701	approved
DB04513	experimental
DB12109	investigational
DB04011	experimental
DB07314	experimental
DB00543	approved
DB00597	approved
DB02572	experimental
DB04796	experimental
DB03856	experimental
DB11268	approved
DB01043	approved, investigational
DB03797	experimental
DB06709	approved
DB08278	experimental
DB12100	investigational
DB05072	investigational
DB08354	experimental
DB10763	approved
DB05252	investigational
DB02078	experimental
DB05405	investigational
DB11749	investigational
DB09259	approved
DB03763	experimental
DB03396	experimental
DB00190	approved
DB02377	experimental
DB02929	experimental
DB07196	experimental
DB02887	experimental
DB04482	experimental
DB04422	experimental
DB04860	investigational
DB01447	experimental, illicit
DB00763	approved
DB08890	approved
DB10804	approved
DB11778	investigational
DB02196	experimental
DB06727	experimental
DB03198	experimental
DB12239	investigational
DB03980	experimental
DB04239	experimental
DB03442	experimental
DB10328	approved
DB07127	experimental
DB01106	approved
DB05010	investigational
DB07563	experimental
DB10502	approved
DB10355	approved
DB07291	experimental
DB11918	investigational
DB01685	approved
DB08500	experimental
DB02948	experimental
DB00018	approved, investigational
DB01380	approved
DB03647	experimental
DB02728	experimental
DB00839	approved
DB08520	experimental
DB02425	experimental
DB02301	experimental
DB03535	experimental
DB00511	approved
DB01155	approved, investigational
DB07405	experimental
DB11661	investigational
DB04971	investigational
DB03242	experimental
DB04759	experimental
DB07158	experimental
DB07220	experimental
DB00791	approved
DB00824	approved
DB04660	experimental
DB02277	experimental
DB12578	investigational
DB03923	experimental
DB12786	investigational
DB09011	experimental
DB09298	experimental
DB01707	experimental
DB01418	approved
DB01850	experimental
DB04033	experimental
DB03185	experimental
DB01180	approved
DB08439	approved
DB04047	experimental
DB01767	experimental
DB04370	experimental
DB08613	experimental
DB02365	experimental
DB08628	experimental
DB08187	experimental
DB06884	experimental
DB00686	approved
DB00039	approved
DB07844	experimental
DB04075	experimental
DB02136	experimental
DB07555	experimental
DB10428	approved
DB07068	experimental
DB07482	experimental
DB03959	experimental
DB00821	approved, vet_approved, withdrawn
DB03662	experimental
DB04203	experimental
DB04191	experimental
DB00250	approved, investigational
DB08134	experimental
DB11937	investigational
DB04534	experimental
DB05834	investigational
DB04108	experimental
DB02800	experimental
DB00354	approved
DB02876	experimental
DB12145	investigational
DB07368	experimental
DB12885	investigational
DB02705	experimental
DB00149	approved, nutraceutical
DB03454	experimental
DB08540	experimental
DB01104	approved
DB00739	approved, vet_approved, withdrawn
DB12992	investigational
DB07276	experimental
DB06877	experimental
DB05810	investigational
DB12648	investigational
DB10757	approved
DB09321	approved
DB02516	experimental
DB03129	experimental
DB01306	approved
DB03288	experimental
DB02618	experimental
DB01623	approved
DB07181	experimental
DB04926	investigational
DB03974	experimental
DB13038	investigational
DB04164	experimental
DB00262	approved
DB12441	investigational
DB12493	investigational
DB07765	experimental
DB04741	experimental
DB07322	experimental
DB08545	experimental
DB02991	experimental
DB05049	investigational
DB03237	experimental
DB04568	experimental
DB07420	experimental
DB04713	experimental
DB08512	experimental
DB07352	experimental
DB09000	approved
DB04139	experimental
DB03487	experimental
DB01393	approved
DB05785	investigational
DB10339	approved
DB08534	experimental
DB03753	experimental
DB08711	experimental
DB09113	approved
DB12980	investigational
DB00062	approved
DB07277	experimental
DB09310	approved
DB09080	approved
DB08505	experimental
DB12526	investigational
DB12425	investigational
DB01573	experimental, illicit
DB01813	experimental
DB09332	approved
DB06093	investigational
DB06912	experimental
DB00504	approved
DB06769	approved, investigational
DB10561	approved
DB04068	experimental
DB01712	experimental
DB01543	experimental, illicit
DB03239	experimental
DB12384	investigational
DB07829	experimental
DB12511	investigational
DB00121	approved, nutraceutical
DB10842	approved
DB12208	investigational
DB04648	experimental
DB01126	approved, investigational
DB05829	approved, investigational
DB13166	experimental
DB00180	approved, investigational
DB00756	approved, withdrawn
DB11720	investigational
DB10577	approved
DB03781	experimental
DB02971	experimental
DB03030	experimental
DB09484	approved
DB11902	investigational
DB08100	experimental
DB12473	investigational
DB05461	investigational
DB05006	investigational
DB03306	experimental
DB08602	experimental
DB02595	experimental
DB10417	approved
DB00227	approved, investigational
DB08142	experimental
DB12159	approved, investigational
DB03634	experimental
DB06819	approved, investigational
DB03278	experimental
DB03224	experimental
DB03898	experimental
DB12784	investigational
DB12346	investigational
DB02643	experimental
DB00126	approved, nutraceutical
DB10915	approved
DB05845	investigational
DB04031	experimental
DB04798	experimental
DB09074	approved
DB00067	approved
DB02279	experimental
DB11964	investigational
DB11570	approved
DB12390	investigational
DB06603	approved, investigational
DB02106	experimental
DB04977	investigational
DB12794	investigational
DB11182	approved
DB13872	approved
DB08978	withdrawn
DB11685	investigational
DB05133	investigational
DB03802	experimental
DB12777	investigational
DB10523	approved
DB03905	experimental
DB05109	approved, investigational
DB03026	experimental
DB02834	experimental
DB13138	investigational
DB09517	approved
DB05466	investigational
DB02956	experimental
DB02153	experimental
DB10357	approved
DB12820	investigational
DB00497	approved, illicit, investigational
DB12588	investigational
DB08538	experimental
DB00584	approved, vet_approved
DB12901	investigational
DB04154	experimental
DB07312	experimental
DB00903	approved
DB12950	investigational
DB07540	experimental
DB07520	experimental
DB11652	investigational
DB10557	approved
DB04679	experimental
DB07611	experimental
DB08153	experimental
DB04954	investigational
DB12757	investigational
DB11063	approved
DB12764	investigational
DB05807	investigational
DB02388	experimental
DB02202	experimental
DB02005	experimental
DB08060	experimental
DB02558	experimental
DB07533	experimental
DB13346	experimental
DB00722	approved, investigational
DB07933	experimental
DB12959	investigational
DB03582	experimental
DB01373	nutraceutical
DB02984	experimental
DB00463	withdrawn
DB04875	investigational
DB04087	experimental
DB12573	investigational
DB01670	experimental
DB07553	experimental
DB02631	experimental
DB12774	investigational
DB02455	experimental
DB10936	approved
DB00403	approved
DB03554	experimental
DB05284	investigational
DB00134	approved, nutraceutical
DB01890	experimental
DB00695	approved, vet_approved
DB00215	approved
DB12189	investigational
DB02998	experimental
DB02223	experimental
DB10442	approved
DB01630	experimental
DB08310	experimental
DB02296	experimental
DB01766	experimental
DB03821	experimental
DB09350	approved, vet_approved
DB12335	investigational
DB10825	approved
DB11296	experimental
DB03196	experimental
DB03378	experimental
DB03323	experimental
DB02482	experimental
DB07888	experimental
DB02716	experimental
DB13042	investigational
DB04459	experimental
DB09317	approved
DB00542	approved, investigational
DB12462	investigational
DB12182	investigational
DB07789	experimental
DB00169	approved, nutraceutical
DB12477	investigational
DB05233	investigational
DB08928	approved
DB07913	experimental
DB07339	experimental
DB11172	approved
DB12872	investigational
DB02773	experimental
DB01806	experimental
DB00949	approved
DB05833	investigational
DB03247	experimental
DB10903	approved
DB04125	experimental
DB12908	investigational
DB08765	experimental
DB04233	experimental
DB12738	investigational
DB07047	experimental
DB00747	approved
DB07813	experimental
DB04655	experimental
DB04434	experimental
DB04452	experimental
DB03258	experimental
DB12651	investigational
DB11957	investigational
DB02128	experimental
DB10894	approved
DB12675	investigational
DB00577	approved, investigational
DB05044	investigational
DB02066	experimental
DB07528	experimental
DB04127	experimental
DB03344	experimental
DB01217	approved, investigational
DB11823	investigational
DB05795	investigational
DB06987	experimental
DB12486	investigational
DB11659	investigational
DB02941	experimental
DB02213	experimental
DB02648	experimental
DB01325	approved
DB12068	investigational
DB03917	experimental
DB01278	approved, investigational
DB11854	investigational
DB11218	approved
DB00106	approved, investigational, withdrawn
DB09179	experimental
DB02792	experimental
DB03865	experimental
DB12140	investigational
DB07270	experimental
DB03120	experimental
DB02869	experimental
DB05174	investigational
DB11759	investigational
DB04500	experimental
DB10459	approved
DB08236	experimental
DB02480	experimental
DB01470	illicit
DB07119	experimental
DB12897	investigational
DB04805	experimental
DB02821	experimental
DB03750	experimental
DB01413	approved
DB02087	experimental
DB06963	experimental
DB00453	approved
DB05194	investigational
DB02140	experimental
DB00456	approved, vet_approved
DB05236	investigational
DB04138	experimental
DB02656	experimental
DB02449	experimental
DB05915	investigational
DB03592	experimental
DB05371	investigational
DB10788	approved
DB10819	approved
DB01695	experimental
DB01066	approved
DB12804	investigational
DB12701	investigational
DB09291	approved
DB13173	approved
DB00341	approved
DB06989	experimental
DB07917	experimental
DB06219	approved
DB12668	investigational
DB05185	investigational
DB03174	experimental
DB03716	experimental
DB00385	approved
DB06697	approved
DB01970	experimental
DB04221	experimental
DB04176	experimental
DB01491	experimental, illicit
DB01285	approved, vet_approved
DB12085	investigational
DB10986	approved
DB07479	experimental
DB01363	approved, nutraceutical, withdrawn
DB12195	investigational
DB08475	experimental
DB04586	experimental
DB02383	withdrawn
DB12696	investigational
DB11925	investigational
DB10833	approved
DB02840	experimental
DB00102	approved, investigational
DB07268	experimental
DB01782	experimental
DB09357	approved
DB08000	experimental
DB02858	experimental
DB01732	experimental
DB04769	experimental
DB02113	experimental
DB13023	investigational
DB12690	investigational
DB11302	approved
DB00755	approved, investigational, nutraceutical
DB09162	approved
DB03018	experimental
DB06764	approved
DB00622	approved
DB13131	investigational
DB00732	approved
DB07875	experimental
DB01738	experimental
DB00110	approved, investigational
DB10550	approved
DB03360	experimental
DB02114	experimental
DB08332	experimental
DB07269	experimental
DB01739	experimental
DB07308	experimental
DB11940	investigational
DB02818	experimental
DB03332	experimental
DB01502	experimental, illicit
DB08826	approved
DB05292	investigational
DB05299	investigational
DB07809	experimental
DB04554	experimental
DB12867	investigational
DB07969	experimental
DB06271	approved, investigational
DB02381	investigational
DB04092	experimental
DB02379	experimental
DB08248	experimental
DB03775	experimental
DB10326	approved
DB04853	investigational
DB07100	experimental
DB04576	approved
DB12989	investigational
DB07853	experimental
DB07453	experimental
DB07355	experimental
DB01818	experimental
DB12864	investigational
DB02328	experimental
DB03388	experimental
DB03470	experimental
DB11092	approved
DB08975	withdrawn
DB03724	experimental
DB00243	approved, investigational
DB02860	experimental
DB10651	approved
DB07547	experimental
DB08053	experimental
DB07712	experimental
DB05741	investigational
DB03072	experimental
DB00154	approved, nutraceutical
DB04037	experimental
DB01618	approved
DB04823	withdrawn
DB02020	experimental
DB07076	experimental
DB09170	illicit
DB11678	investigational
DB01881	experimental
DB01526	experimental, illicit
DB00160	approved, nutraceutical
DB07938	experimental
DB07832	experimental
DB03411	experimental
DB03973	experimental
DB08796	approved
DB08376	experimental
DB07791	experimental
DB07517	experimental
DB00986	approved, investigational, vet_approved
DB01613	approved
DB12724	investigational
DB02158	experimental
DB12581	investigational
DB10752	approved
DB00707	approved, investigational
DB08207	experimental
DB10641	approved
DB10319	approved
DB10635	approved
DB04057	experimental
DB05166	investigational
DB13903	experimental
DB11153	approved
DB09238	approved
DB05487	investigational
DB04266	experimental
DB07599	experimental
DB10534	approved
DB11072	approved
DB07776	experimental
DB10654	approved
DB10359	approved
DB12582	investigational
DB01589	approved, illicit
DB03045	experimental
DB02411	experimental
DB00209	approved
DB00030	approved, investigational
DB11783	investigational
DB07085	experimental
DB04230	experimental
DB01268	approved, investigational
DB00772	approved, investigational
DB01115	approved
DB04007	experimental
DB02399	experimental
DB03698	experimental
DB00320	approved
DB01340	approved
DB09199	experimental
DB02188	experimental
DB00678	approved
DB00810	approved
DB02731	experimental
DB07112	experimental
DB09131	approved
DB03216	experimental
DB03884	experimental
DB00551	approved
DB09138	approved
DB12073	investigational
DB08776	experimental
DB04118	experimental
DB06733	experimental
DB06907	experimental
DB01909	experimental
DB02408	experimental
DB09203	experimental
DB03007	experimental
DB01961	experimental
DB08465	experimental
DB03999	experimental
DB02503	experimental
DB09304	approved
DB11838	investigational
DB13114	investigational
DB09007	withdrawn
DB05447	investigational
DB10714	approved
DB06886	experimental
DB00027	approved
DB07733	experimental
DB00715	approved, investigational
DB05413	investigational
DB01553	approved, investigational
DB00007	approved, investigational
DB08681	experimental
DB07881	experimental
DB04983	investigational
DB07816	experimental
DB11356	approved
DB11695	investigational
DB03941	experimental
DB04509	experimental
DB07945	experimental
DB07151	experimental
DB03066	experimental
DB12972	investigational
DB07618	experimental
DB02138	experimental
DB08556	experimental
DB08682	experimental
DB08421	experimental
DB05088	investigational
DB07503	experimental
DB07377	experimental
DB04802	experimental
DB04567	experimental
DB00629	approved
DB12035	investigational
DB05852	investigational
DB01822	experimental
DB04752	experimental
DB11594	experimental
DB05454	investigational
DB12052	investigational
DB07172	experimental
DB01509	experimental, illicit
DB12059	investigational
DB00200	approved
DB12860	investigational
DB04119	experimental
DB07348	experimental
DB00238	approved
DB08640	experimental
DB13895	experimental
DB07107	experimental
DB04023	experimental
DB01034	approved
DB00293	approved, investigational
DB06826	approved
DB12244	investigational
DB10885	approved
DB05903	investigational
DB01451	experimental, illicit
DB04899	approved, investigational
DB10392	approved
DB00915	approved
DB07972	experimental
DB03103	experimental
DB01919	experimental
DB09156	approved
DB02872	experimental
DB11097	approved
DB07330	experimental
DB01458	experimental, illicit
DB07090	experimental
DB08822	approved
DB01057	approved
DB07023	experimental
DB04079	experimental
DB11591	approved
DB08098	experimental
DB02565	experimental
DB01000	approved
DB06735	investigational
DB00895	approved
DB02008	experimental
DB09031	approved
DB08692	experimental
DB11009	approved
DB08092	experimental
DB05819	investigational
DB03745	experimental
DB07959	experimental
DB04563	experimental
DB11081	approved
DB12364	investigational
DB01439	experimental, illicit
DB12163	investigational
DB10468	approved
DB04054	experimental
DB07392	experimental
DB03653	experimental
DB09300	approved, vet_approved
DB04213	experimental
DB01719	experimental
DB01356	approved
DB02549	experimental
DB07784	experimental
DB02636	experimental
DB02741	experimental
DB06861	experimental
DB03671	experimental
DB03328	experimental
DB02321	experimental
DB00729	approved, vet_approved, withdrawn
DB02763	experimental
DB01659	experimental
DB11801	investigational
DB02578	experimental
DB01691	experimental
DB01345	approved
DB12279	investigational
DB02738	experimental
DB04303	experimental
DB07494	experimental
DB00873	approved
DB13891	experimental
DB13058	investigational
DB07472	experimental
DB03691	experimental
DB02787	experimental
DB08078	experimental
DB03846	experimental
DB10349	approved
DB03088	experimental
DB00047	approved
DB06414	approved
DB12829	investigational
DB00011	approved
DB08885	approved
DB08389	experimental
DB05384	investigational
DB11106	approved
DB05219	approved
DB01755	experimental
DB07918	experimental
DB08956	investigational, withdrawn
DB11160	approved
DB01681	experimental
DB07702	experimental
DB07288	experimental
DB01897	experimental
DB03506	experimental
DB05363	investigational
DB02252	experimental
DB12912	investigational
DB12714	investigational
DB00360	approved, investigational
DB07063	experimental
DB02978	experimental
DB03181	experimental
DB09422	approved
DB05214	investigational
DB11762	investigational
DB02540	experimental
DB07383	experimental
DB01797	experimental
DB03403	experimental
DB11602	approved
DB00172	approved, nutraceutical
DB02827	experimental
DB12708	investigational
DB00803	approved
DB12369	investigational
DB02844	experimental
DB08495	experimental
DB07400	experimental
DB07036	experimental
DB11746	investigational
DB08740	experimental
DB11911	investigational
DB11702	investigational
DB04841	approved
DB09563	approved
DB04659	experimental
DB01547	experimental, illicit
DB12096	investigational
DB08794	withdrawn
DB04096	experimental
DB10583	approved
DB10744	approved
DB08392	experimental
DB12091	investigational
DB11813	investigational
DB07694	experimental
DB00040	approved
DB03854	experimental
DB12253	investigational
DB10736	approved
DB12678	investigational
DB03033	experimental
DB02918	experimental
DB01464	experimental, illicit
DB00083	approved, investigational
DB11944	investigational
DB01463	approved, illicit, withdrawn
DB13135	investigational
DB02346	experimental
DB08659	experimental
DB02283	experimental
DB01748	experimental
DB11132	approved
DB04932	approved, investigational
DB02958	experimental
DB07805	experimental
DB07760	experimental
DB04155	experimental
DB01828	experimental
DB03768	experimental
DB05125	investigational
DB01994	experimental
DB12307	investigational
DB07078	experimental
DB03817	experimental
DB08329	experimental
DB02904	experimental
DB03934	experimental
DB01275	approved
DB01157	approved, investigational
DB07018	experimental
DB10643	approved
DB07732	experimental
DB00744	approved, investigational, withdrawn
DB12270	investigational
DB00865	approved, illicit
DB03950	experimental
DB10472	approved
DB03814	experimental
DB08674	experimental
DB04419	experimental
DB00922	approved, investigational
DB02413	experimental
DB07609	experimental
DB11921	approved
DB08715	experimental
DB08437	experimental
DB01229	approved, vet_approved
DB02169	experimental
DB10837	approved
DB10813	approved
DB01076	approved
DB07954	experimental
DB08356	experimental
DB08772	experimental
DB09374	approved
DB09180	illicit
DB07639	experimental
DB05494	investigational
DB02751	experimental
DB13191	approved
DB00187	approved
DB00473	approved, withdrawn
DB12300	investigational
DB01921	experimental
DB12264	investigational
DB11928	investigational
DB12029	investigational
DB06470	investigational
DB02259	experimental
DB01328	approved
DB04270	experimental
DB07657	experimental
DB12133	investigational
DB11085	approved
DB10647	approved
DB01167	approved, investigational
DB10970	approved
DB01656	approved
DB02177	experimental
DB00545	approved
DB02702	experimental
DB01175	approved, investigational
DB12946	investigational
DB05866	investigational
DB09144	approved
DB05803	investigational
DB05064	investigational
DB09202	experimental
DB07960	experimental
DB04774	experimental
DB03841	experimental
DB08611	experimental
DB07652	experimental
DB10802	approved
DB12878	investigational
DB06849	experimental
DB09240	experimental
DB11896	investigational
DB05265	approved, investigational
DB04330	experimental
DB09111	approved
DB12611	investigational
DB12334	investigational
DB04045	experimental
DB04410	experimental
DB08261	experimental
DB07798	experimental
DB07411	experimental
DB08266	experimental
DB07934	experimental
DB13151	approved
DB12529	investigational
DB03187	experimental
DB09223	approved
DB08349	experimental
DB00669	approved, investigational
DB06938	experimental
DB10956	approved
DB05521	withdrawn
DB02668	experimental
DB08430	experimental
DB04623	experimental
DB12682	investigational
DB02179	experimental
DB02360	experimental
DB00414	withdrawn
DB06366	approved
DB00684	approved, investigational
DB12311	investigational
DB12823	investigational
DB08083	experimental
DB09343	approved
DB08738	experimental
DB08103	experimental
DB02943	experimental
DB11970	investigational
DB07850	experimental
DB02529	experimental
DB07255	experimental
DB00448	approved, investigational
DB00532	investigational, withdrawn
DB10937	approved
DB04788	experimental
DB03383	experimental
DB04786	approved
DB12615	investigational
DB02690	experimental
DB00074	approved, investigational
DB04876	approved, investigational
DB13105	investigational
DB03826	experimental
DB02895	experimental
DB10431	approved
DB07441	experimental
DB00785	approved
DB10317	approved
DB10463	approved
DB05474	investigational
DB02679	experimental
DB08301	experimental
DB03645	experimental
DB00509	approved
DB03421	experimental
DB01540	illicit
DB00619	approved
DB03221	experimental
DB06719	approved
DB01004	approved, investigational
DB08597	experimental
DB01186	approved, vet_approved, withdrawn
DB11663	investigational
DB10627	approved
DB03895	experimental
DB03311	experimental
DB03714	experimental
DB08051	experimental
DB08012	experimental
DB02261	experimental
DB02317	experimental
DB04725	investigational
DB07042	experimental
DB13064	investigational
DB05003	investigational
DB02590	experimental
DB05353	investigational
DB05493	investigational
DB07704	experimental
DB09213	approved
DB00600	approved
DB10826	approved
DB00676	approved
DB08566	experimental
DB05104	investigational
DB08731	experimental
DB12039	investigational
DB11124	approved
DB10364	approved
DB04219	experimental
DB05882	investigational
DB03159	experimental
DB04776	experimental
DB03065	experimental
DB02303	experimental
